Date,Gold Price,GPRD,GPRD_MA7,GPRD_MA30,USDIDR,GoldReturn,USDReturn,GoldMA14,PriceMA14Ratio,RSI14,Vol30,GPRNorm,MonthSin,MonthCos
2021-06-30,927000.0,43.82,57.45,73.63,14629.099609375,-0.005379249119736084,0.0071413662699285375,928357.1428571428,0.9985381241825037,36.601395075015894,0.005504868934866538,0.5318337664844598,1.2246467991473532e-16,-1.0
2021-07-01,932000.0,64.11,55.66,73.57,14601.599609375,0.00537924911973593,-0.0018815840091625637,928642.8571428572,1.003615106530267,44.01075985989664,0.005637154221378173,0.775805735858682,-0.4999999999999997,-0.8660254037844388
2021-07-02,935000.0,78.98,59.12,73.91,14581.400390625,0.0032137146030958245,-0.0013843142909015988,929714.2857142857,1.0056853103872159,47.9419588840294,0.005687751698905096,0.9593198035172648,-0.4999999999999997,-0.8660254037844388
2021-07-03,942000.0,46.89,62.18,73.47,14562.93359375,0.007458745287676133,-0.0012672651470651628,931285.7142857143,1.0115048320294524,55.74928344819298,0.005846878849661299,0.5750128760975385,-0.4999999999999997,-0.8660254037844388
2021-07-04,942000.0,46.52,67.61,72.37,14544.466796875,0.0,-0.0012688731459946472,932857.1428571428,1.009800918836141,55.74928344819298,0.005123951534412582,0.5720973417430485,-0.4999999999999997,-0.8660254037844388
2021-07-05,941000.0,65.99,63.14,73.19,14526.0,-0.001062134990983423,-0.001270485230802886,934142.8571428572,1.007340571952898,54.39762890420306,0.004617107367825561,0.8132572807851269,-0.4999999999999997,-0.8660254037844388
2021-07-06,939000.0,63.33,58.52,73.72,14495.0,-0.0021276603771167293,-0.0021363848103575925,934642.8571428572,1.0046618265189147,51.697936368683145,0.004622856599500249,0.7792910948041979,-0.4999999999999997,-0.8660254037844388
2021-07-07,940000.0,34.78,57.23,73.07,14568.7001953125,0.001064396055786723,0.005071642825299293,935357.1428571428,1.0049637266132112,52.95512752996937,0.004634050644281675,0.4252544230586299,-0.4999999999999997,-0.8660254037844388
2021-07-08,945000.0,37.86,53.48,72.34,14569.2001953125,0.005305052229693098,3.431956272390837e-05,936285.7142857143,1.0093072932560267,58.73796474033364,0.00475212097702202,0.46014357705600367,-0.4999999999999997,-0.8660254037844388
2021-07-09,947000.0,32.36,46.82,70.31,14618.7001953125,0.0021141656923355564,0.0033918196782463045,937357.1428571428,1.0102872818715234,60.81295408891629,0.004749444401112563,0.394627729582288,-0.4999999999999997,-0.8660254037844388
